dataset,seed,shift_type,severity,pipeline,roc_auc
credit-approval,0,random,0.2,B,0.9093038109431553
credit-approval,0,random,0.4,A,0.8999361294443261
credit-approval,0,random,0.4,B,0.8971684053651268
credit-approval,0,random,0.6,A,0.840110708963168
credit-approval,0,random,0.6,B,0.8573557589951032
credit-approval,0,random,0.8,A,0.8145624866936343
credit-approval,0,random,0.8,B,0.6001703214817969
credit-approval,0,random,1.0,A,0.7815626995954865
credit-approval,0,random,1.0,B,0.5441771343410688
credit-approval,1,important,0.2,A,0.8673621460506706
credit-approval,1,important,0.2,B,0.6797956142218438
credit-approval,1,important,0.4,A,0.8266978922716628
credit-approval,1,important,0.4,B,0.6101767085373643
credit-approval,1,important,0.6,A,0.7630402384500745
credit-approval,1,important,0.6,B,0.5910155418352139
credit-approval,1,important,0.8,A,0.7858207366404086
credit-approval,1,important,0.8,B,0.5224611454119651
credit-approval,1,important,1.0,A,0.7049180327868853
credit-approval,1,important,1.0,B,0.5392803917394081
credit-approval,1,random,0.2,A,0.9073876942729402
credit-approval,1,random,0.2,B,0.9105812220566318
credit-approval,1,random,0.4,A,0.9041941664892484
credit-approval,1,random,0.4,B,0.890142644241005
credit-approval,1,random,0.6,A,0.8428784330423675
credit-approval,1,random,0.6,B,0.8763040238450074
credit-approval,1,random,0.8,A,0.8196721311475409
credit-approval,1,random,0.8,B,0.5718543751330637
credit-approval,1,random,1.0,A,0.7939110070257612
credit-approval,1,random,1.0,B,0.548222269533745
credit-approval,2,important,0.2,A,0.8637428145624867
credit-approval,2,important,0.2,B,0.6682989142005535
credit-approval,2,important,0.4,A,0.8205237385565254
credit-approval,2,important,0.4,B,0.6050670640834576
credit-approval,2,important,0.6,A,0.7721950180966575
credit-approval,2,important,0.6,B,0.5978284011070896
credit-approval,2,important,0.8,A,0.7800723866297636
credit-approval,2,important,0.8,B,0.4996806472216308
credit-approval,2,important,1.0,A,0.7334468809878646
credit-approval,2,important,1.0,B,0.539067489887162
credit-approval,2,random,0.2,A,0.8967426016606345
credit-approval,2,random,0.2,B,0.9050457738982329
credit-approval,2,random,0.4,A,0.8961038961038961
credit-approval,2,random,0.4,B,0.8899297423887587
credit-approval,2,random,0.6,A,0.841813923781137
credit-approval,2,random,0.6,B,0.8735362997658079
credit-approval,2,random,0.8,A,0.8396849052586757
credit-approval,2,random,0.8,B,0.5807962529274004
credit-approval,2,random,1.0,A,0.7839046199701937
credit-approval,2,random,1.0,B,0.5456674473067916
credit-approval,3,important,0.2,A,0.8786459442197148
credit-approval,3,important,0.2,B,0.646795827123696
credit-approval,3,important,0.4,A,0.8284011070896318
credit-approval,3,important,0.4,B,0.6046412603789653
credit-approval,3,important,0.6,A,0.7866723440493932
credit-approval,3,important,0.6,B,0.6025122418565041
credit-approval,3,important,0.8,A,0.7951884181392378
credit-approval,3,important,0.8,B,0.5073451139024909
credit-approval,3,important,1.0,A,0.747072599531616
credit-approval,3,important,1.0,B,0.5209708324462422
credit-approval,3,random,0.2,A,0.9058973813072173
credit-approval,3,random,0.2,B,0.9039812646370023
credit-approval,3,random,0.4,A,0.9054715776027251
credit-approval,3,random,0.4,B,0.897807110921865
credit-approval,3,random,0.6,A,0.8562912497338726
credit-approval,3,random,0.6,B,0.8639557164147328
credit-approval,3,random,0.8,A,0.8398978071109219
credit-approval,3,random,0.8,B,0.5771769214392165
credit-approval,3,random,1.0,A,0.810517351500958
credit-approval,3,random,1.0,B,0.52437726208218
credit-approval,4,important,0.2,A,0.8543751330636576
credit-approval,4,important,0.2,B,0.6810730253353203
credit-approval,4,important,0.4,A,0.8100915477964659
credit-approval,4,important,0.4,B,0.6178411752182245
credit-approval,4,important,0.6,A,0.7606983180753673
credit-approval,4,important,0.6,B,0.5927187566531829
credit-approval,4,important,0.8,A,0.7894400681285927
credit-approval,4,important,0.8,B,0.5169256972535661
credit-approval,4,important,1.0,A,0.7219501809665745
credit-approval,4,important,1.0,B,0.540983606557377
credit-approval,4,random,0.2,A,0.90355546093251
credit-approval,4,random,0.2,B,0.8967426016606345
credit-approval,4,random,0.4,A,0.89972322759208
credit-approval,4,random,0.4,B,0.8769427294017458
credit-approval,4,random,0.6,A,0.8479880774962741
credit-approval,4,random,0.6,B,0.8690653608686396
credit-approval,4,random,0.8,A,0.8277624015328934
credit-approval,4,random,0.8,B,0.5782414307004471
credit-approval,4,random,1.0,A,0.7894400681285928
credit-approval,4,random,1.0,B,0.5524803065786672
credit-approval,5,important,0.2,A,0.8665105386416861
credit-approval,5,important,0.2,B,0.6627634660421545
credit-approval,5,important,0.4,A,0.8198850329997871
credit-approval,5,important,0.4,B,0.6010219288907813
credit-approval,5,important,0.6,A,0.7681498829039812
credit-approval,5,important,0.6,B,0.576325314030232
credit-approval,5,important,0.8,A,0.7998722588886523
credit-approval,5,important,0.8,B,0.5113902490951672
credit-approval,5,important,1.0,A,0.7300404513519266
credit-approval,5,important,1.0,B,0.5256546731956568
credit-approval,5,random,0.2,A,0.9001490312965723
credit-approval,5,random,0.2,B,0.9031296572280179
credit-approval,5,random,0.4,A,0.8986587183308494
credit-approval,5,random,0.4,B,0.8920587609112198
credit-approval,5,random,0.6,A,0.8390461997019374
credit-approval,5,random,0.6,B,0.8456461571215669
credit-approval,5,random,0.8,A,0.8443687460080903
credit-approval,5,random,0.8,B,0.5714285714285714
credit-approval,5,random,1.0,A,0.7960400255482222
credit-approval,5,random,1.0,B,0.5369384713647009
credit-approval,6,important,0.2,A,0.8609750904832871
credit-approval,6,important,0.2,B,0.6538215882478178
credit-approval,6,important,0.4,A,0.830743027464339
credit-approval,6,important,0.4,B,0.5982542048115819
credit-approval,6,important,0.6,A,0.7589951032573983
credit-approval,6,important,0.6,B,0.5876091121992761
credit-approval,6,important,0.8,A,0.7802852884820098
credit-approval,6,important,0.8,B,0.5071322120502448
credit-approval,6,important,1.0,A,0.7285501383862039
credit-approval,6,important,1.0,B,0.5265062806046412
credit-approval,6,random,0.2,A,0.8982329146263572
credit-approval,6,random,0.2,B,0.90355546093251
credit-approval,6,random,0.4,A,0.9007877368533106
credit-approval,6,random,0.4,B,0.8961038961038961
credit-approval,6,random,0.6,A,0.8311688311688312
credit-approval,6,random,0.6,B,0.8522461145411966
credit-approval,6,random,0.8,A,0.8154140941026187
credit-approval,6,random,0.8,B,0.5692995529061102
credit-approval,6,random,1.0,A,0.7743240366191185
credit-approval,6,random,1.0,B,0.5518416010219289
credit-approval,7,important,0.2,A,0.8673621460506706
credit-approval,7,important,0.2,B,0.6849052586757505
credit-approval,7,important,0.4,A,0.8301043219076006
credit-approval,7,important,0.4,B,0.631892697466468
credit-approval,7,important,0.6,A,0.7743240366191185
credit-approval,7,important,0.6,B,0.5974025974025974
credit-approval,7,important,0.8,A,0.786459442197147
credit-approval,7,important,0.8,B,0.5118160527996594
credit-approval,7,important,1.0,A,0.7383436235895252
credit-approval,7,important,1.0,B,0.5456674473067915
credit-approval,7,random,0.2,A,0.8982329146263572
credit-approval,7,random,0.2,B,0.903342559080264
credit-approval,7,random,0.4,A,0.8982329146263572
credit-approval,7,random,0.4,B,0.9024909516712795
credit-approval,7,random,0.6,A,0.8496912923142432
credit-approval,7,random,0.6,B,0.8601234830743028
credit-approval,7,random,0.8,A,0.8322333404300617
credit-approval,7,random,0.8,B,0.5586544602938045
credit-approval,7,random,1.0,A,0.7834788162657015
credit-approval,7,random,1.0,B,0.5546093251011284
credit-approval,8,important,0.2,A,0.8579944645518416
credit-approval,8,important,0.2,B,0.6493506493506493
credit-approval,8,important,0.4,A,0.830955929316585
credit-approval,8,important,0.4,B,0.5852671918245689
credit-approval,8,important,0.6,A,0.7666595699382583
credit-approval,8,important,0.6,B,0.5654673195656802
credit-approval,8,important,0.8,A,0.7868852459016393
credit-approval,8,important,0.8,B,0.4975516286991697
credit-approval,8,important,1.0,A,0.7353629976580796
credit-approval,8,important,1.0,B,0.5548222269533745
credit-approval,8,random,0.2,A,0.8988716201830956
credit-approval,8,random,0.2,B,0.8986587183308494
credit-approval,8,random,0.4,A,0.897807110921865
credit-approval,8,random,0.4,B,0.9024909516712795
credit-approval,8,random,0.6,A,0.8464977645305514
credit-approval,8,random,0.6,B,0.8771556312539919
credit-approval,8,random,0.8,A,0.8245688737492016
credit-approval,8,random,0.8,B,0.5560996380668511
credit-approval,8,random,1.0,A,0.7875239514583777
credit-approval,8,random,1.0,B,0.5201192250372577
credit-approval,9,important,0.2,A,0.8539493293591655
credit-approval,9,important,0.2,B,0.6902278049819033
credit-approval,9,important,0.4,A,0.8254204811581861
credit-approval,9,important,0.4,B,0.6186927826272088
credit-approval,9,important,0.6,A,0.7643176495635512
credit-approval,9,important,0.6,B,0.6131573344688099
credit-approval,9,important,0.8,A,0.7734724292101341
credit-approval,9,important,0.8,B,0.537151373216947
credit-approval,9,important,1.0,A,0.7191824568873749
credit-approval,9,important,1.0,B,0.5375771769214392
credit-approval,9,random,0.2,A,0.9033425590802641
credit-approval,9,random,0.2,B,0.9041941664892484
credit-approval,9,random,0.4,A,0.9041941664892486
credit-approval,9,random,0.4,B,0.8946135831381733
credit-approval,9,random,0.6,A,0.8360655737704918
credit-approval,9,random,0.6,B,0.8509687034277198
credit-approval,9,random,0.8,A,0.8211624441132638
credit-approval,9,random,0.8,B,0.568660847349372
credit-approval,9,random,1.0,A,0.7841175218224399
credit-approval,9,random,1.0,B,0.5418352139663615
credit-approval,10,important,0.2,A,0.8639557164147328
credit-approval,10,important,0.2,B,0.6563764104747711
credit-approval,10,important,0.4,A,0.8226527570789867
credit-approval,10,important,0.4,B,0.6152863529912711
credit-approval,10,important,0.6,A,0.7711305088354269
credit-approval,10,important,0.6,B,0.594847775175644
credit-approval,10,important,0.8,A,0.773259527357888
credit-approval,10,important,0.8,B,0.49819033425590803
credit-approval,10,important,1.0,A,0.7234404939322973
credit-approval,10,important,1.0,B,0.5388545880349158
credit-approval,10,random,0.2,A,0.9041941664892484
credit-approval,10,random,0.2,B,0.903342559080264
credit-approval,10,random,0.4,A,0.9048328720459868
credit-approval,10,random,0.4,B,0.8975942090696188
credit-approval,10,random,0.6,A,0.8537364275069194
credit-approval,10,random,0.6,B,0.855013838620396
credit-approval,10,random,0.8,A,0.8260591867149244
credit-approval,10,random,0.8,B,0.5761124121779859
credit-approval,10,random,1.0,A,0.7858207366404087
credit-approval,10,random,1.0,B,0.5365126676602087
credit-approval,11,important,0.2,A,0.8677879497551628
credit-approval,11,important,0.2,B,0.6923568235043646
credit-approval,11,important,0.4,A,0.8222269533744944
credit-approval,11,important,0.4,B,0.6127315307643176
credit-approval,11,important,0.6,A,0.7598467106663829
credit-approval,11,important,0.6,B,0.5935703640621672
credit-approval,11,important,0.8,A,0.7707047051309347
credit-approval,11,important,0.8,B,0.5294869065360869
credit-approval,11,important,1.0,A,0.7298275494996807
credit-approval,11,important,1.0,B,0.5348094528422397
credit-approval,11,random,0.2,A,0.9078134979774325
credit-approval,11,random,0.2,B,0.9005748350010645
credit-approval,11,random,0.4,A,0.9022780498190335
credit-approval,11,random,0.4,B,0.8895039386842665
credit-approval,11,random,0.6,A,0.8411752182243984
credit-approval,11,random,0.6,B,0.8711943793911008
credit-approval,11,random,0.8,A,0.8209495422610177
credit-approval,11,random,0.8,B,0.5859058973813072
credit-approval,11,random,1.0,A,0.79561422184373
credit-approval,11,random,1.0,B,0.553757717692144
credit-approval,12,important,0.2,A,0.866084734937194
credit-approval,12,important,0.2,B,0.7040664253779008
credit-approval,12,important,0.4,A,0.8239301681924633
credit-approval,12,important,0.4,B,0.6382797530338513
credit-approval,12,important,0.6,A,0.7617628273365978
credit-approval,12,important,0.6,B,0.6074089844581647
credit-approval,12,important,0.8,A,0.7790078773685332
credit-approval,12,important,0.8,B,0.5324675324675325
credit-approval,12,important,1.0,A,0.7281243346817118
credit-approval,12,important,1.0,B,0.5377900787736853
credit-approval,12,random,0.2,A,0.9041941664892484
credit-approval,12,random,0.2,B,0.9039812646370023
credit-approval,12,random,0.4,A,0.9003619331488184
credit-approval,12,random,0.4,B,0.8892910368320204
credit-approval,12,random,0.6,A,0.840110708963168
credit-approval,12,random,0.6,B,0.8656589312327018
credit-approval,12,random,0.8,A,0.8109431552054504
credit-approval,12,random,0.8,B,0.5629124973387268
credit-approval,12,random,1.0,A,0.7764530551415798
credit-approval,12,random,1.0,B,0.5230998509687035
credit-approval,13,important,0.2,A,0.8720459868000852
credit-approval,13,important,0.2,B,0.6682989142005535
credit-approval,13,important,0.4,A,0.8186076218863104
credit-approval,13,important,0.4,B,0.6252927400468384
credit-approval,13,important,0.6,A,0.769640195869704
credit-approval,13,important,0.6,B,0.5867575047902917
credit-approval,13,important,0.8,A,0.7915690866510539
credit-approval,13,important,0.8,B,0.510964445390675
credit-approval,13,important,1.0,A,0.7449435810091548
credit-approval,13,important,1.0,B,0.5490738769427294
credit-approval,13,random,0.2,A,0.9039812646370023
credit-approval,13,random,0.2,B,0.8986587183308494
credit-approval,13,random,0.4,A,0.9037683627847561
credit-approval,13,random,0.4,B,0.8731104960613157
credit-approval,13,random,0.6,A,0.8484138812007664
credit-approval,13,random,0.6,B,0.851181605279966
credit-approval,13,random,0.8,A,0.8183947200340642
credit-approval,13,random,0.8,B,0.5988929103683203
credit-approval,13,random,1.0,A,0.7888013625718544
credit-approval,13,random,1.0,B,0.5503512880562061
credit-approval,14,important,0.2,A,0.856929955290611
credit-approval,14,important,0.2,B,0.6642537790078773
credit-approval,14,important,0.4,A,0.8171173089205876
credit-approval,14,important,0.4,B,0.6206088992974239
credit-approval,14,important,0.6,A,0.7813497977432403
credit-approval,14,important,0.6,B,0.5833510751543539
credit-approval,14,important,0.8,A,0.7679369810517351
credit-approval,14,important,0.8,B,0.5235256546731957
credit-approval,14,important,1.0,A,0.7262082180114967
credit-approval,14,important,1.0,B,0.5343836491377475
credit-approval,14,random,0.2,A,0.9007877368533106
credit-approval,14,random,0.2,B,0.9082393016819246
credit-approval,14,random,0.4,A,0.8982329146263572
credit-approval,14,random,0.4,B,0.9048328720459868
credit-approval,14,random,0.6,A,0.8484138812007666
credit-approval,14,random,0.6,B,0.8688524590163935
credit-approval,14,random,0.8,A,0.8275494996806472
credit-approval,14,random,0.8,B,0.5933574622099211
credit-approval,14,random,1.0,A,0.7858207366404087
credit-approval,14,random,1.0,B,0.5597189695550352
credit-approval,15,important,0.2,A,0.860762188631041
credit-approval,15,important,0.2,B,0.6857568660847349
credit-approval,15,important,0.4,A,0.8296785182031083
credit-approval,15,important,0.4,B,0.6178411752182245
credit-approval,15,important,0.6,A,0.7564402810304449
credit-approval,15,important,0.6,B,0.5852671918245689
credit-approval,15,important,0.8,A,0.7932723014690228
credit-approval,15,important,0.8,B,0.5024483713008303
credit-approval,15,important,1.0,A,0.715563125399191
credit-approval,15,important,1.0,B,0.5537577176921439
credit-approval,15,random,0.2,A,0.90355546093251
credit-approval,15,random,0.2,B,0.9039812646370023
credit-approval,15,random,0.4,A,0.9020651479667873
credit-approval,15,random,0.4,B,0.8878007238662976
credit-approval,15,random,0.6,A,0.8513945071322121
credit-approval,15,random,0.6,B,0.8596976793698106
credit-approval,15,random,0.8,A,0.8239301681924633
credit-approval,15,random,0.8,B,0.5644028103044496
credit-approval,15,random,1.0,A,0.7947626144347455
credit-approval,15,random,1.0,B,0.5324675324675325
credit-approval,16,important,0.2,A,0.8758782201405152
credit-approval,16,important,0.2,B,0.6842665531190121
credit-approval,16,important,0.4,A,0.8245688737492016
credit-approval,16,important,0.4,B,0.6384926548860974
credit-approval,16,important,0.6,A,0.7756014477325953
credit-approval,16,important,0.6,B,0.6025122418565043
credit-approval,16,important,0.8,A,0.780711092186502
credit-approval,16,important,0.8,B,0.507558015754737
credit-approval,16,important,1.0,A,0.7325952735788801
credit-approval,16,important,1.0,B,0.5394932935916542
credit-approval,16,random,0.2,A,0.9080263998296786
credit-approval,16,random,0.2,B,0.9063231850117095
credit-approval,16,random,0.4,A,0.9058973813072173
credit-approval,16,random,0.4,B,0.8926974664679583
credit-approval,16,random,0.6,A,0.8471364700872897
credit-approval,16,random,0.6,B,0.8626783053012561
credit-approval,16,random,0.8,A,0.8239301681924633
credit-approval,16,random,0.8,B,0.5750479029167553
credit-approval,16,random,1.0,A,0.7864594421971471
credit-approval,16,random,1.0,B,0.540770704705131
credit-approval,17,important,0.2,A,0.8739621034703001
credit-approval,17,important,0.2,B,0.6557377049180328
credit-approval,17,important,0.4,A,0.8356397700659995
credit-approval,17,important,0.4,B,0.6193314881839471
credit-approval,17,important,0.6,A,0.7672982754949969
credit-approval,17,important,0.6,B,0.5939961677666596
credit-approval,17,important,0.8,A,0.7932723014690228
credit-approval,17,important,0.8,B,0.5199063231850116
credit-approval,17,important,1.0,A,0.7477113050883543
credit-approval,17,important,1.0,B,0.5226740472642112
credit-approval,17,random,0.2,A,0.9058973813072174
credit-approval,17,random,0.2,B,0.9044070683414945
credit-approval,17,random,0.4,A,0.9067489887162019
credit-approval,17,random,0.4,B,0.8709814775388547
